age,income,tenure_months,transactions_last_30d,amount_last_30d,days_since_last_purchase,is_active_app_user,support_tickets_last_90d,discount_rate_mean,segment_code,target_purchase_next_30d
63,50690.23114027788,109,3,41.42425118922502,26,0,0,0.003602725055801481,1,0
51,28621.629413827366,73,3,228.00592430783564,54,0,0,0.0016681223893238117,1,0
36,63378.89891260183,97,3,45.728783720596084,127,1,0,0.0060750685039707595,0,1
63,52839.48527911542,107,1,42.339551770487574,178,0,0,0.10807316309721207,1,1
28,38500.62484570019,60,2,62.010880003676235,179,1,0,0.195800545051622,2,0
47,49186.78471132968,57,4,112.05003844665848,51,0,0,0.06914102959329356,3,0
53,57604.87417616392,94,2,131.44816871419275,39,0,0,0.2396918747647092,1,0
65,43316.73428512022,55,4,220.73304912723933,36,0,0,0.17475595470816466,3,0
25,34456.93489919719,88,4,120.84218899891397,101,0,0,0.013280869693208852,2,0
32,52832.82114321996,18,2,69.23007411040743,90,0,2,0.13972326371446722,4,0
61,53780.153761728725,54,5,222.89461358082193,62,1,0,0.0883167048773801,1,0
43,21594.844309512955,39,4,40.70574212255238,48,1,1,0.2381211135012393,2,0
57,48919.79477525092,42,2,70.6052142048506,16,0,2,0.05813610542173154,1,0
58,37362.44480653708,95,2,87.23327302745018,132,0,1,0.20306644753124692,4,0
33,57150.04498823761,114,4,226.15446880551428,77,1,1,0.1884940759049914,2,0
35,24447.554819523582,73,5,145.99316638922548,171,1,0,0.030694810975665798,1,0
43,30893.662506643537,53,2,88.02294925530838,14,0,0,0.28038885395638485,2,1
19,15000.0,76,4,194.32067828345635,10,0,1,0.2708533177090793,4,0
59,56223.99555333451,17,3,222.03018494911385,132,1,0,0.24916295226399615,3,0
24,27517.53073094066,91,2,106.964776614021,35,1,0,0.24917855374576697,1,0
66,30106.505231185904,16,2,49.90876750425042,38,0,0,0.22230290553742788,1,1
58,48632.62139138028,109,0,0.0,147,0,0,0.07152334844807502,0,0
36,47609.6856277835,46,2,10.0,125,0,0,0.2961976302171972,2,0
21,59553.640358262346,52,3,145.7434111300197,0,1,0,0.017879921470070868,2,0
59,61064.614623218615,50,3,189.83770670410198,143,1,0,0.059051201253450834,0,0
41,66953.2378404208,32,2,119.19834546280518,71,0,1,0.21613744901722928,0,0
28,74219.54996716652,16,1,39.76803496527926,153,0,0,0.1590383564804475,4,0
40,65639.93269848658,76,3,48.358165591447914,38,1,0,0.08813161103747558,4,0
64,54988.55814345509,54,1,12.871195652359173,25,0,0,0.14876499146615726,1,1
53,53260.47885306215,84,5,382.88800518393305,91,1,1,0.06286942150253977,4,1
53,59249.59047318039,26,1,5.0,77,1,0,0.22355376111664282,3,1
44,19686.954535195222,109,4,178.75565579263997,25,1,0,0.09437996439318742,3,0
25,47679.89222659149,109,1,35.493650303216235,14,1,0,0.001721126792223604,2,0
67,22589.45534083827,67,1,42.27743052516013,65,1,0,0.03312739737189365,2,0
56,38976.336511141424,75,5,244.0147328030436,129,0,0,0.12164506156536832,3,0
44,27861.68273534363,50,3,118.91082343121232,105,1,0,0.22861724484023502,4,0
55,55833.22688768368,51,1,32.552144825728696,115,0,1,0.1499721326244313,0,0
36,59016.61963516569,23,2,39.909399151302615,23,0,0,0.06676568954897319,4,0
56,68241.47862886103,84,3,58.94520261943935,89,1,0,0.04961767257481668,2,0
68,35489.16183845453,118,4,143.93682964968576,36,1,1,0.16555050461157744,4,0
35,40133.5223907186,109,7,354.3124651147734,123,0,0,0.10456427022587368,1,0
18,66241.68807445417,90,1,56.31921673839457,39,0,0,0.2808820971345313,3,0
56,42319.62647752024,5,2,10.940572332267422,18,1,1,0.17288961935947766,4,1
62,39219.98344875313,21,1,41.404198235497994,51,0,1,0.1761960277012166,3,0
60,60688.6843184718,82,1,18.78024683781225,102,0,1,0.2512516362247976,4,0
68,57779.167031363046,4,0,0.0,32,1,0,0.026200624704067154,4,0
36,64356.85317157589,43,3,103.9389286974804,58,1,0,0.08495191963412163,1,0
65,57234.93439474909,75,6,390.12375513726363,29,1,0,0.2128735512650246,1,1
28,44087.78532165325,74,2,122.32283092793826,1,1,0,0.03843825177209465,2,1
48,70613.87572255186,108,5,241.33591472859965,56,0,0,0.08794115923535624,4,0
64,63248.699887804934,71,1,10.746470107759954,72,1,0,0.10143127207323739,0,0
65,49742.83225738192,42,3,142.43681129353007,167,0,0,0.15308177122080951,3,0
50,63293.63475405826,11,2,115.00807865562835,85,1,1,0.264349637607716,0,0
46,49799.670677434806,64,1,10.793134639777755,72,1,0,0.18093818718750374,0,0
41,36090.028177260814,80,4,20.0,112,0,0,0.20941844127926915,2,0
63,51660.25575326054,103,1,16.78562800493493,126,0,0,0.13568824219019407,4,0
63,78894.69693873172,22,2,67.35188191949689,116,1,0,0.09632564268434939,1,0
30,65621.94430076965,115,0,0.0,152,0,0,0.2776143085757314,2,0
25,56238.99184807978,97,2,94.44477033475353,128,0,0,0.2568667501216112,4,0
60,36550.566381998266,73,2,35.41270783614577,123,0,1,0.1849625450917094,1,0
60,32258.207242458455,24,1,7.941102444921896,65,1,1,0.024951641862348262,0,0
23,46333.98911846547,26,2,203.595614225666,27,0,0,0.017421490214289913,1,0
43,40887.800994511446,43,2,81.91551719976908,163,0,0,0.22237728346316163,3,0
44,50266.03059202579,116,1,48.22935989975079,178,1,1,0.17734988399749335,0,0
20,52263.31646276928,98,1,68.92357153814842,116,1,1,0.1771210373964329,2,0
52,28661.653296054337,34,1,25.807060188002207,178,0,1,0.17579147679968532,4,0
68,37430.53937810683,30,4,84.11795449781488,149,0,1,0.13319072170586116,4,0
28,44681.6207090673,9,1,31.93259815663679,166,1,0,0.2541080741060322,0,1
58,56544.04565755081,73,1,29.67785995749182,137,1,0,0.16732317077522488,0,0
22,57104.80591561157,58,4,36.04943613733715,139,1,0,0.02950478967008636,0,0
29,34499.001998983586,3,2,107.4535990772097,97,1,0,0.17071644201296815,3,0
47,31628.76289766023,84,1,50.36964973764559,52,1,1,0.29725485705157983,2,1
66,35801.79465622457,10,0,0.0,10,1,0,0.020551830385346158,2,0
64,61947.66755992293,11,2,118.3895741210643,123,0,0,0.16495861586456398,4,0
66,42893.11582184323,109,4,214.6119721875981,64,0,1,0.2210508600295085,4,0
69,51596.06885761532,113,2,38.11802124994348,109,1,1,0.2859690646294237,4,0
59,56256.03702233369,7,0,0.0,25,0,2,0.28650285477830806,3,0
36,68413.70915239902,104,1,5.0,101,1,0,0.29211389183313585,2,0
24,31692.029156673932,30,1,50.47946240998969,58,1,1,0.22556398439557138,3,0
60,68192.95424702202,61,2,54.94286052770205,15,1,0,0.20740507997777796,1,0
27,58669.032475282766,100,0,0.0,33,0,0,0.2928772605619022,4,1
45,75014.53475071337,72,1,39.62661363262145,104,0,0,0.11566958237431102,1,0
57,71077.91704349403,69,1,40.55162518365043,38,1,0,0.0455373925303294,4,0
19,51644.986026770224,66,2,97.55124481434474,18,0,0,0.02806879927740612,2,0
65,38775.18123184825,32,1,38.489138205226084,49,0,0,0.14851993915972544,4,0
33,59914.261629980225,33,2,18.183000222783093,32,0,0,0.21663664652301762,4,0
29,33208.51926121411,29,2,65.52041828559224,123,1,1,0.14948427706435144,1,0
37,53243.56576711062,101,0,0.0,134,1,0,0.06523990434152623,2,0
41,38842.87304863428,32,3,181.7453171492581,8,0,1,0.09126267241380322,0,0
41,46381.593703455015,102,1,35.58929858407373,105,0,0,0.2647916735702911,4,0
26,17273.983476934685,39,1,56.49609647909761,59,1,1,0.12480720619377521,0,0
27,48738.84488843914,87,2,10.0,174,0,0,0.17167822983748454,3,0
42,51801.23775376865,38,4,209.48839846534727,11,0,0,0.09940001312753496,3,0
29,42010.093383143496,30,1,30.296723806408913,22,0,0,0.05950658856530384,2,0
51,48735.24969139863,56,2,72.25381943285782,24,0,0,0.2199531920672921,2,0
64,33740.85614054774,94,1,18.375196850802627,110,1,0,0.24535547046361147,3,0
18,61693.21443303471,48,1,46.48277051492124,9,0,0,0.13712778829115274,4,0
19,50373.56642788899,119,1,32.80466831097711,128,1,0,0.0034748595118537337,2,1
51,83577.22476356581,94,4,298.77801483138705,1,0,0,0.1079482287381275,2,0
19,54383.84489007156,36,0,0.0,146,1,0,0.06921524753827578,0,1
51,55736.936665605805,100,1,57.21417096743964,158,0,0,0.056264483114744565,2,0
43,42959.92566053758,83,3,167.45080706413734,54,1,0,0.2745289956254809,4,0
41,67882.63240713996,63,3,179.38046028641435,66,0,1,0.20549349058807057,1,0
49,43574.28647916707,45,1,53.33873707747944,99,1,0,0.18138445346764054,4,0
64,75930.75299253625,4,1,63.073775758277286,18,0,0,0.21676873801944868,3,0
24,75496.44264740807,110,4,133.07938807368615,136,1,1,0.0815570431359647,4,0
25,42316.00617807771,70,3,136.93966484727864,102,1,2,0.10129666177694092,1,0
54,45845.78296725181,108,1,5.84768417940456,88,1,1,0.1514798331843659,0,1
20,39116.541645238125,43,3,173.11562895630706,149,1,0,0.2136833504776083,2,1
40,29948.16303114772,107,4,300.3772405276027,27,0,1,0.26408026917359095,1,1
43,54406.191522590816,25,1,54.304742527776,96,0,1,0.23984365996418167,3,0
38,50067.96784409684,85,0,0.0,86,1,0,0.2734682303205921,0,0
45,59919.16134736638,61,0,0.0,64,0,1,0.0012113624072137784,2,1
23,49247.7720945708,68,2,25.005662069094328,67,0,0,0.006987297526032221,1,0
31,63083.89493078032,119,4,237.4445071262134,159,1,0,0.05611340792335786,3,1
18,49282.582272689535,40,3,173.11955206715731,57,1,0,0.2074638129660126,3,1
68,47075.29453772177,36,6,314.05165361351624,88,0,0,0.16225693952816653,1,0
61,51309.559397402714,75,2,26.65256309813215,32,1,0,0.29893437532782746,3,0
31,61398.01014233126,13,4,239.71799925324999,152,1,0,0.1606074447377089,4,1
19,44455.85521482948,91,0,0.0,32,1,0,0.14182743824248645,0,0
32,63624.31447223409,14,2,23.534857632528144,129,1,1,0.16759250509129203,2,0
67,38943.351614396204,109,2,49.08935626496954,126,1,0,0.07376356213333897,3,0
60,45288.39153002846,39,1,37.5139891645761,58,0,0,0.07936590502692362,1,0
52,22021.09251747104,77,3,51.32884117406219,138,0,0,0.2937361232325987,2,0
65,44880.866390965966,68,0,0.0,160,0,0,0.03263880995916952,4,0
27,33172.05498101095,66,2,84.16077350935126,87,1,1,0.20387817115984008,2,0
45,58313.06806426507,16,2,81.21142592708895,51,1,0,0.20337041765190814,2,0
59,57635.13414817818,50,2,73.82960080936391,140,0,0,0.11852114810398291,3,0
18,68250.79981020237,90,3,60.855928783296555,139,1,0,0.11882788135596649,0,0
40,74923.74698766595,59,3,58.80698319308206,161,1,0,0.06153312930466278,3,0
36,47557.4911362361,112,4,95.55254589193856,110,1,1,0.29819168777409544,2,0
27,38932.0324218882,78,3,135.13874925746393,96,1,0,0.20444420357616558,1,0
29,57037.105460927094,119,0,0.0,75,1,0,0.22565097594691283,0,0
68,44179.31594109668,87,0,0.0,174,0,0,0.05370904288858362,4,0
44,40927.696518437435,66,1,47.426798502284356,25,1,2,0.10498118279689009,2,0
22,49743.37992542193,16,0,0.0,36,0,0,0.06433186286017216,1,0
53,41171.16610075388,12,2,10.0,153,1,0,0.2629956507680659,3,0
48,80892.53209061523,26,3,161.2307178547921,65,0,1,0.09782003155351358,0,0
38,46043.77167018552,100,1,49.69290719252268,127,0,2,0.2277822422533034,0,0
38,49539.847090462055,50,1,53.36497642567467,2,1,1,0.08448872353857616,2,1
45,62141.73273774424,104,2,137.9883315919069,28,1,2,0.011935765104003803,4,0
66,82849.68126945417,59,3,139.0584009086129,59,1,2,0.013739059060826075,1,1
57,46617.59410074809,35,1,67.01495104341093,27,1,0,0.11246377542647296,1,0
38,21919.69000043348,98,1,45.03375177082961,154,1,1,0.24052850907679413,4,1
30,48851.590741221225,70,2,133.56924051121842,33,0,0,0.207063054411456,4,1
23,24410.962917322817,16,3,68.27655112775035,13,0,0,0.09986038712412441,3,1
28,42256.191826017945,37,5,210.1908007344852,11,0,1,0.18137912287180802,0,1
25,72462.71559773167,17,1,52.02971859822327,55,1,0,0.16389599219800974,4,0
59,37978.776979182425,82,1,53.62276096067161,55,1,0,0.11099724151749142,2,0
47,34309.708518463915,86,1,49.052558018227096,176,0,2,0.11756403038869812,0,0
19,62872.506039377404,91,2,72.27288984755234,150,1,0,0.22322030116643335,2,0
66,46728.76806591391,32,4,207.17898662407248,39,0,1,0.12238156230223762,1,1
25,68148.61999324759,41,1,53.21310166686133,55,1,0,0.17470798704925752,3,0
51,45811.54855293823,51,2,114.7968530748563,55,1,0,0.04639146761428931,0,0
18,59678.08764337863,3,3,123.20184366825598,99,1,0,0.06268679492175372,3,0
48,26862.666923138513,108,1,31.627758887239573,72,1,1,0.10725897588102003,3,0
46,35977.161948343506,48,4,152.64167789867108,73,0,0,0.010420469220679962,0,0
65,47228.29545972615,24,1,57.217620315493946,67,1,0,0.2501964738119986,3,0
49,43941.964072152245,26,3,76.86260150438981,58,0,2,0.17912615527203685,1,0
43,87471.98416861371,7,2,62.357610045344714,130,0,0,0.02686283093484618,1,0
45,65238.66091318431,50,1,50.676021805112285,131,0,1,0.05711928884969509,3,0
50,64840.74294845069,117,0,0.0,27,1,0,0.18026222104726883,4,1
39,47438.55233650994,117,5,264.0334757659846,42,0,0,0.29339002813943066,1,0
55,29104.808829612062,40,0,0.0,73,0,0,0.1564593381672705,0,0
45,75098.86810025384,4,6,67.08709964297088,47,1,0,0.010009990138827118,0,1
68,25688.052579925414,17,1,30.961589695369526,77,1,0,0.13720128224942288,4,0
28,41746.810198422114,40,0,0.0,128,0,0,0.2480484454034132,4,0
55,58600.998619259946,75,4,214.4710566327666,165,0,0,0.005723694186924699,2,0
60,89126.42844914431,60,2,45.84052231095987,11,1,0,0.15257075596840983,3,1
55,76106.84933536437,84,1,43.60157832730873,50,0,0,0.284755085292317,1,0
69,59343.986247722685,58,2,42.65628508765799,67,0,0,0.09281517291108658,1,0
40,82236.41689255879,67,4,91.35053069899725,0,1,0,0.2063292467037563,3,1
46,42593.377958241086,25,2,43.418519311496404,140,0,0,0.27850461810013877,4,0
26,56762.36704272111,59,2,47.82695103227554,106,1,0,0.03627717048315617,2,0
37,71886.14110615761,92,0,0.0,150,1,0,0.06403762332242896,1,0
26,28962.51822581003,20,1,43.11794186206073,138,1,0,0.14940248496125227,1,0
59,55642.731661000675,35,2,116.75347314630224,173,0,0,0.16066961765176233,4,0
58,56635.08933363907,76,0,0.0,32,1,0,0.03058580187015727,0,0
28,56161.99831475328,21,2,130.90660295349397,75,0,0,0.26368702591131693,2,0
59,34348.96470716278,59,0,0.0,164,0,1,0.0790729810587616,1,0
34,56541.68866973981,102,1,52.166385765559504,92,1,0,0.02367935362961754,1,0
55,54417.37068858725,34,2,114.49869266693932,142,0,1,0.2945518140133345,0,0
66,41755.88171110515,96,2,196.5247193424466,10,0,0,0.021287322363925918,1,0
61,61701.56253201774,56,1,25.31556504091774,16,1,0,0.28450376228275465,3,1
27,70259.37727837898,68,4,171.66665234134186,34,1,0,0.021171048119660328,4,0
27,39452.26821928432,57,2,14.634583918473908,158,0,1,0.09020930362272374,3,0
23,57427.69423618517,27,0,0.0,171,0,1,0.006309898616763965,0,0
61,70712.18390801156,98,2,136.62059370731728,52,1,0,0.17615106366404842,0,0
46,70989.51813508917,113,0,0.0,74,1,1,0.10222827636414945,0,0
26,47676.76413259569,70,3,111.68001607287331,121,1,0,0.19244455806845107,0,0
48,66082.01342263598,34,1,70.84812840612094,175,1,0,0.0033546320922074988,4,0
45,46356.71508175647,44,2,40.1621785442706,172,1,0,0.18746013060860506,0,0
49,62264.19781686979,58,4,185.72214439132216,125,1,0,0.182917197872535,1,0
51,38914.21401251343,46,2,85.86259511676683,178,0,0,0.2242270850392125,3,0
26,27174.529373638718,108,3,50.9374015716067,57,1,0,0.22579619452259966,0,0
38,57991.60582620871,29,2,27.332358495889757,120,1,0,0.1144300636742398,4,0
55,63195.15078645871,91,6,235.27414621062843,149,1,0,0.11149333955659564,3,0
65,60593.72663946847,73,1,40.299502712975396,172,0,0,0.28815188150955595,3,0
30,37740.40755298004,58,2,107.53799968286954,77,0,0,0.2252066533302598,4,0
47,15000.0,95,3,91.29588660230314,103,0,0,0.09967084080398428,2,0
67,63103.15811066749,54,2,51.033147219833594,16,1,0,0.1512707552505347,3,0
49,71880.52900942063,23,1,60.76703752982456,115,0,0,0.07741021736818822,2,0
29,21579.217103206483,35,2,56.55499793084386,10,0,0,0.2503142718005258,2,0
48,45418.25645054826,94,2,104.48197728520068,86,0,0,0.2586295520203215,0,0
18,35953.726944941496,95,2,115.21171125013579,24,0,0,0.09982114901049165,3,0
43,53691.84018956964,83,1,7.68308797728789,173,0,0,0.06823275234835834,3,0
47,70050.88486114134,113,1,37.47781316673899,71,1,0,0.2965302339147163,4,0
20,46505.4984300698,86,1,33.57714135462974,125,1,0,0.08676596864967953,3,0
28,42406.73509843206,103,1,84.09429806157881,31,0,1,0.058967049660219116,4,0
69,55864.78584948978,34,2,180.8619240488684,22,1,0,0.03578035447644485,0,0
50,18139.589641214927,54,1,67.32611674094974,100,0,0,0.2694286247679886,3,0
41,62566.60029186208,79,1,10.000100848940185,172,0,0,0.16055890427461028,1,0
29,65866.19952524135,115,2,33.58175185420737,61,0,0,0.23032811951017118,4,0
24,50070.241728182315,87,0,0.0,46,0,0,0.017022161519870016,3,0
40,43403.325241697996,2,2,120.6974988971975,80,1,2,0.031206149248666257,1,0
46,45776.39310270911,86,1,38.43449073596258,98,0,2,0.0619343433625302,2,0
27,45839.23568914878,38,2,114.84697450668398,104,0,0,0.07625447619210707,3,0
59,49137.58992506638,17,0,0.0,77,0,0,0.1854494410595898,1,0
40,26593.167994312196,95,1,26.362321122209025,150,0,0,0.0005996177726035667,4,0
20,56208.648251918115,84,2,96.3087600202156,84,1,1,0.17187012680220431,0,0
25,44491.26196002884,115,0,0.0,49,1,1,0.012336955596545672,0,1
62,50309.271523091564,62,1,60.062813534801315,118,0,0,0.1600537331245405,0,0
35,41329.79957590023,116,1,37.89676904995148,177,0,0,0.22187514306946546,2,0
37,55712.46854628659,89,2,107.52395696228056,59,1,0,0.11296836114980376,4,0
28,69940.53271667,61,2,126.70400129501228,146,1,1,0.18602321269096905,2,0
60,53129.96935615323,115,1,15.716040236403593,125,1,0,0.2167903453707471,0,0
60,25447.92689569665,114,2,58.248242440526084,74,0,0,0.0018099195440432368,0,0
30,50064.7516837495,86,1,33.11319568311803,83,0,1,0.17090643513092676,0,0
55,53146.84339686386,72,0,0.0,26,1,2,0.027000989127985674,1,0
41,49179.609520485115,24,2,61.58680821805723,59,0,0,0.14295009305884726,1,0
26,38510.29715720202,88,0,0.0,75,1,0,0.15344578632536054,0,0
59,49314.00123053822,51,0,0.0,139,1,0,0.11581166115652586,1,0
22,62623.72170902301,66,1,27.546976749823948,126,0,0,0.2341911495374238,1,0
63,45561.41539735375,29,0,0.0,54,1,0,0.18003131973121672,0,0
19,70698.2782741168,35,1,39.0455690595428,51,0,0,0.13699881358958535,4,0
34,40245.4477992984,16,2,109.06527299778762,19,1,1,0.19740200026738883,2,0
29,34533.312160957474,22,2,112.09903727213532,80,0,0,0.016989386383203752,4,0
30,46523.48729901901,40,2,125.69591808577565,37,0,0,0.26002168451978797,0,0
42,19506.056263098522,77,1,5.0,54,1,0,0.00607404333734477,2,0
57,49871.18679918709,43,1,64.70192583812559,134,0,0,0.0039466252225680565,3,0
38,45020.74765233653,104,0,0.0,100,1,1,0.22068074364487159,4,0
44,60305.96543627186,81,2,10.0,23,1,0,0.15094833909977892,4,1
68,24360.78203263285,74,4,221.03013177898896,111,0,0,0.11099194624903806,2,0
43,61479.18860036458,64,3,23.140782309347067,25,1,0,0.22345301305026602,0,0
59,52315.86108915867,69,2,79.89382382124515,84,0,0,0.22318161468819683,0,0
38,73779.16871242397,71,1,49.052460364683824,161,0,1,0.16162785388871728,1,0
22,47450.883017485496,52,1,54.34837666119493,41,0,1,0.22439458705980708,4,0
31,55118.09528793789,52,2,37.26609172519696,43,0,0,0.08267184266316215,4,0
26,59517.473691443716,45,2,129.60992049158543,66,0,0,0.006445075680142442,3,0
65,19493.302229906476,72,2,31.68567982883181,83,0,0,0.04980827397900781,4,0
19,66663.00199613097,111,1,32.75823461375708,86,1,0,0.02599186161089264,4,1
60,48064.49172742606,58,1,24.341892490938328,103,1,0,0.16855516019282527,4,0
25,30934.519618145838,9,0,0.0,60,1,0,0.24916761093326348,2,1
25,48869.706923745536,93,3,127.65913620486597,39,0,0,0.119468086130102,3,0
45,67566.8057204729,68,3,216.8663885643673,96,1,0,0.07045692085998886,1,0
22,44863.920098809234,10,3,259.9022684080732,93,0,0,0.23455312747947676,3,0
21,51561.384882495884,18,2,44.73292730972603,2,0,1,0.014495755723206181,2,0
58,19981.79606579665,96,2,98.16727696428663,14,0,0,0.2427827671199497,1,0
21,37166.51356939245,69,2,45.723590718233545,94,1,0,0.07022708213953234,1,0
49,60616.96328145907,50,2,68.37920917615793,150,0,1,0.1886409598720766,0,0
24,65878.98153142835,43,6,306.14300686105446,118,1,0,0.299143321055904,3,0
22,53164.44881794405,104,3,93.11536023804018,106,1,0,0.10829900497506548,3,0
52,58757.03702012654,12,2,53.24037517815735,164,1,0,0.03582773681657968,3,0
38,43993.798206135085,43,3,231.51408368583523,69,0,1,0.030874165691730127,3,0
19,50306.27037790478,7,1,26.939190744414823,173,1,2,0.2520872276123737,0,0
53,34090.456572954965,107,2,102.6263674392233,108,1,1,0.06746059218043601,3,0
68,42639.032955435694,95,3,180.36483802687226,148,0,0,0.07936526400903242,1,0
